_hoodie_commit_time,_hoodie_commit_seqno,_hoodie_record_key,_hoodie_partition_path,_hoodie_file_name,id,meta,resourceType,type,meta_lastUpdated
20251015211645961,20251015211645961_0_0,9379,Media,0effbc76-227e-4b89-85b8-dc7e9f0308cb-0_0-463-3076_20251015211645961.parquet,9379,"{\"lastUpdated\":\"2024-12-06T00:45:51.517+00:00\",\"source\":\"#ffebd7f54e3e4858\",\"versionId\":\"1\"}",Media,"{\"coding\":[{\"code\":\"image\",\"display\":\"Image\",\"system\":\"http://terminology.hl7.org/CodeSystem/media-type\"}]}",2024-12-06T00:45:51.517+00:00
20251015211645961,20251015211645961_0_1,9368,Media,0effbc76-227e-4b89-85b8-dc7e9f0308cb-0_0-463-3076_20251015211645961.parquet,9368,"{\"lastUpdated\":\"2024-12-05T23:56:15.090+00:00\",\"source\":\"#0890a28c680ddb27\",\"versionId\":\"1\"}",Media,"{\"coding\":[{\"code\":\"image\",\"display\":\"Image\",\"system\":\"http://terminology.hl7.org/CodeSystem/media-type\"}]}",2024-12-05T23:56:15.090+00:00
20251015211645961,20251015211645961_0_2,9389,Media,0effbc76-227e-4b89-85b8-dc7e9f0308cb-0_0-463-3076_20251015211645961.parquet,9389,"{\"lastUpdated\":\"2024-12-06T01:21:55.158+00:00\",\"source\":\"#2b5320dda03147e0\",\"versionId\":\"1\"}",Media,"{\"coding\":[{\"code\":\"image\",\"display\":\"Image\",\"system\":\"http://terminology.hl7.org/CodeSystem/media-type\"}]}",2024-12-06T01:21:55.158+00:00
20251015211645961,20251015211645961_0_3,9366,Media,0effbc76-227e-4b89-85b8-dc7e9f0308cb-0_0-463-3076_20251015211645961.parquet,9366,"{\"lastUpdated\":\"2024-12-05T23:34:43.327+00:00\",\"source\":\"#1166fbcf1bfa6f78\",\"versionId\":\"1\"}",Media,"{\"coding\":[{\"code\":\"image\",\"display\":\"Image\",\"system\":\"http://terminology.hl7.org/CodeSystem/media-type\"}]}",2024-12-05T23:34:43.327+00:00
20251015211645961,20251015211645961_0_4,9365,Media,0effbc76-227e-4b89-85b8-dc7e9f0308cb-0_0-463-3076_20251015211645961.parquet,9365,"{\"lastUpdated\":\"2024-12-05T22:35:20.546+00:00\",\"source\":\"#bc2e5c007cb0971d\",\"versionId\":\"1\"}",Media,"{\"coding\":[{\"code\":\"image\",\"display\":\"Image\",\"system\":\"http://terminology.hl7.org/CodeSystem/media-type\"}]}",2024-12-05T22:35:20.546+00:00
